ANOENC,NUMERO,CODIGO,CODIGO 4D,GASTO,CCAA,CAPROV,TAMAMU,TAMANO,TIPHOGAR1,TIPHOGAR7,INTERIN
2024,18784,9322,932," € 13,205.89 ",Galicia,Sí,Municipio de 100.000 habitantes o más,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 5000 a menos de 7000 €
2024,18786,9322,932," € 312,239.64 ",Canarias,No,Municipio con 10.000 o más y menos de 20.000 habitantes,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 3000 a menos de 5000 €
2024,18787,9450,945," € 314,546.34 ",País Vasco,No,Municipio con 10.000 o más y menos de 20.000 habitantes,Cinco personas,Pareja con al menos un hijo de 16 o más años,Pareja con tres o mas hijos,De 7000 a menos de 9000 €
2024,18788,9321,932, € 1.02 ,Canarias,No,Municipio de 100.000 habitantes o más,Tres personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 1500 a menos de 2000 €
2024,18788,9322,932," € 1,077.56 ",Canarias,No,Municipio de 100.000 habitantes o más,Tres personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 1500 a menos de 2000 €
2024,18789,9322,932," € 970,072.63 ",Andalucía,No,Municipio con 20.000 o más y menos de 50.000 habitantes,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 3000 a menos de 5000 €
2024,18790,9322,932," € 1,559.90 ","Madrid, Comunidad de",Sí,Municipio de 100.000 habitantes o más,Dos personas,Pareja sin hijos teniendo al menos uno de los miembros 65 años o más,Pareja sin hijos,De 3000 a menos de 5000 €
2024,18791,9321,932, € 2.59 ,Cataluña,Sí,Municipio de 100.000 habitantes o más,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 5000 a menos de 7000 €
2024,18791,9322,932," € 2,517.40 ",Cataluña,Sí,Municipio de 100.000 habitantes o más,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 5000 a menos de 7000 €
2024,18793,9322,932," € 750,538.25 ",Canarias,No,Municipio con 20.000 o más y menos de 50.000 habitantes,Una persona,Una persona de 30 a 64 años,Persona sola de menos de 65 años,De 1000 a menos de 1500 €
2024,18794,9321,932, € 0.71 ,Castilla y León,Sí,Municipio de 100.000 habitantes o más,Tres personas,Pareja con al menos un hijo de 16 o más años,Pareja con un hijo,De 2000 a menos de 2500 €
2024,18794,9322,932," € 66,872.60 ",Castilla y León,Sí,Municipio de 100.000 habitantes o más,Tres personas,Pareja con al menos un hijo de 16 o más años,Pareja con un hijo,De 2000 a menos de 2500 €
2024,18794,9450,945," € 664,433.69 ",Castilla y León,Sí,Municipio de 100.000 habitantes o más,Tres personas,Pareja con al menos un hijo de 16 o más años,Pareja con un hijo,De 2000 a menos de 2500 €
2024,18795,9321,932," € 3,864.89 ","Murcia, Región de",No,Municipio de 100.000 habitantes o más,Cuatro personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 500 a menos de 1000 €
2024,18795,9322,932," € 283,906.87 ","Murcia, Región de",No,Municipio de 100.000 habitantes o más,Cuatro personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 500 a menos de 1000 €
2024,18799,9322,932," € 193,314.80 ",Andalucía,Sí,Municipio de 100.000 habitantes o más,Una persona,Una persona de 65 o más años,Persona sola de 65 o más años,De 500 a menos de 1000 €
2024,18800,9321,932, € 0.52 ,"Navarra, Comunidad Foral de",No,Municipio con 20.000 o más y menos de 50.000 habitantes,Tres personas,Pareja con al menos un hijo de 16 o más años,Pareja con un hijo,De 3000 a menos de 5000 €
2024,18800,9322,932, € 41.92 ,"Navarra, Comunidad Foral de",No,Municipio con 20.000 o más y menos de 50.000 habitantes,Tres personas,Pareja con al menos un hijo de 16 o más años,Pareja con un hijo,De 3000 a menos de 5000 €
2024,18802,9321,932, € 41.74 ,"Madrid, Comunidad de",Sí,Municipio de 100.000 habitantes o más,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 2000 a menos de 2500 €
2024,18802,9322,932," € 110,369.72 ","Madrid, Comunidad de",Sí,Municipio de 100.000 habitantes o más,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 2000 a menos de 2500 €
2024,18802,9450,945," € 1,874,149.81 ","Madrid, Comunidad de",Sí,Municipio de 100.000 habitantes o más,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 2000 a menos de 2500 €
2024,18803,9322,932," € 13,202.80 ",Melilla,Sí,Municipio con 50.000 o más y menos 100.000 habitantes,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 500 a menos de 1000 €
2024,18803,9450,945, € 285.32 ,Melilla,Sí,Municipio con 50.000 o más y menos 100.000 habitantes,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 500 a menos de 1000 €
2024,18805,9322,932," € 1,526.47 ","Murcia, Región de",No,Municipio con 10.000 o más y menos de 20.000 habitantes,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 2000 a menos de 2500 €
2024,18807,9322,932," € 51,103.63 ",Extremadura,No,Municipio con menos de 10.000 habitantes,Dos personas,Pareja sin hijos teniendo al menos uno de los miembros 65 años o más,Pareja sin hijos,De 500 a menos de 1000 €
2024,18808,9321,932, € 56.61 ,Comunitat Valenciana,Sí,Municipio de 100.000 habitantes o más,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 3000 a menos de 5000 €
2024,18808,9322,932," € 132,215.60 ",Comunitat Valenciana,Sí,Municipio de 100.000 habitantes o más,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 3000 a menos de 5000 €
2024,18809,9321,932, € 0.08 ,Extremadura,No,Municipio con menos de 10.000 habitantes,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 1000 a menos de 1500 €
2024,18809,9322,932," € 17,472.27 ",Extremadura,No,Municipio con menos de 10.000 habitantes,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 1000 a menos de 1500 €
2024,18809,9450,945," € 1,423.86 ",Extremadura,No,Municipio con menos de 10.000 habitantes,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 1000 a menos de 1500 €
2024,18810,9322,932," € 11,279.40 ",Castilla y León,No,Municipio con menos de 10.000 habitantes,Cuatro personas,Pareja con dos hijos menores de 16 años,Pareja con dos hijos,De 3000 a menos de 5000 €
2024,18812,9322,932," € 1,178,292.14 ",Castilla - La Mancha,No,Municipio con 20.000 o más y menos de 50.000 habitantes,Tres personas,Pareja con al menos un hijo de 16 o más años,Pareja con un hijo,De 3000 a menos de 5000 €
2024,18817,9321,932, € 0.18 ,Castilla - La Mancha,No,Municipio con menos de 10.000 habitantes,Dos personas,Pareja sin hijos teniendo al menos uno de los miembros 65 años o más,Pareja sin hijos,De 1000 a menos de 1500 €
2024,18817,9322,932, € 247.21 ,Castilla - La Mancha,No,Municipio con menos de 10.000 habitantes,Dos personas,Pareja sin hijos teniendo al menos uno de los miembros 65 años o más,Pareja sin hijos,De 1000 a menos de 1500 €
2024,18819,9322,932," € 3,371.93 ","Navarra, Comunidad Foral de",Sí,Municipio de 100.000 habitantes o más,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 5000 a menos de 7000 €
2024,18820,9322,932," € 296,346.10 ",Comunitat Valenciana,No,Municipio de 100.000 habitantes o más,Dos personas,Un adulto con niños menores de 16 años,Un adulto con hijos,De 500 a menos de 1000 €
2024,18821,9322,932," € 44,483.56 ",Extremadura,Sí,Municipio con 50.000 o más y menos 100.000 habitantes,Una persona,Una persona de 30 a 64 años,Persona sola de menos de 65 años,De 1500 a menos de 2000 €
2024,18822,9322,932," € 3,343,159.15 ","Madrid, Comunidad de",Sí,Municipio de 100.000 habitantes o más,Una persona,Una persona de 65 o más años,Persona sola de 65 o más años,De 1500 a menos de 2000 €
2024,18823,9322,932," € 301,120.45 ","Murcia, Región de",No,Municipio con 10.000 o más y menos de 20.000 habitantes,Tres personas,Pareja con al menos un hijo de 16 o más años,Pareja con un hijo,De 2500 a menos de 3000 €
2024,18825,9322,932, € 469.61 ,Ceuta,Sí,Municipio con 50.000 o más y menos 100.000 habitantes,Cuatro personas,Pareja con dos hijos menores de 16 años,Pareja con dos hijos,De 1500 a menos de 2000 €
2024,18825,9450,945," € 1,702.05 ",Ceuta,Sí,Municipio con 50.000 o más y menos 100.000 habitantes,Cuatro personas,Pareja con dos hijos menores de 16 años,Pareja con dos hijos,De 1500 a menos de 2000 €
2024,18827,9321,932, € 93.66 ,"Asturias, Principado de",No,Municipio de 100.000 habitantes o más,Cinco personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 2000 a menos de 2500 €
2024,18827,9322,932," € 29,558.91 ","Asturias, Principado de",No,Municipio de 100.000 habitantes o más,Cinco personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 2000 a menos de 2500 €
2024,18829,9322,932," € 1,420.12 ","Navarra, Comunidad Foral de",No,Municipio con 20.000 o más y menos de 50.000 habitantes,Dos personas,Pareja sin hijos teniendo al menos uno de los miembros 65 años o más,Pareja sin hijos,De 1000 a menos de 1500 €
2024,18831,9322,932," € 423,358.33 ",Cataluña,No,Municipio con 20.000 o más y menos de 50.000 habitantes,Dos personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 3000 a menos de 5000 €
2024,18832,9321,932, € 22.73 ,"Madrid, Comunidad de",No,Municipio de 100.000 habitantes o más,Seis o más personas,Otros Hogares,Otros tipos de hogares,De 2000 a menos de 2500 €
2024,18832,9322,932," € 53,111.63 ","Madrid, Comunidad de",No,Municipio de 100.000 habitantes o más,Seis o más personas,Otros Hogares,Otros tipos de hogares,De 2000 a menos de 2500 €
2024,18832,9450,945," € 171,338.28 ","Madrid, Comunidad de",No,Municipio de 100.000 habitantes o más,Seis o más personas,Otros Hogares,Otros tipos de hogares,De 2000 a menos de 2500 €
2024,18833,9322,932," € 3,380.03 ",Castilla y León,No,Municipio con menos de 10.000 habitantes,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 2000 a menos de 2500 €
2024,18833,9450,945," € 2,066.87 ",Castilla y León,No,Municipio con menos de 10.000 habitantes,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 2000 a menos de 2500 €
2024,18834,9450,945," € 1,332,963.78 ","Madrid, Comunidad de",No,Municipio con 50.000 o más y menos 100.000 habitantes,Seis o más personas,Pareja con tres o más hijos menores de 16 años,Pareja con tres o mas hijos,9000 o más €
2024,18835,9321,932, € 0.57 ,País Vasco,No,Municipio de 100.000 habitantes o más,Cinco personas,Pareja con al menos un hijo de 16 o más años,Pareja con tres o mas hijos,De 3000 a menos de 5000 €
2024,18835,9322,932, € 46.54 ,País Vasco,No,Municipio de 100.000 habitantes o más,Cinco personas,Pareja con al menos un hijo de 16 o más años,Pareja con tres o mas hijos,De 3000 a menos de 5000 €
2024,18841,9321,932, € 31.02 ,Cataluña,No,Municipio con 50.000 o más y menos 100.000 habitantes,Cuatro personas,Pareja con dos hijos menores de 16 años,Pareja con dos hijos,9000 o más €
2024,18841,9322,932," € 68,296.70 ",Cataluña,No,Municipio con 50.000 o más y menos 100.000 habitantes,Cuatro personas,Pareja con dos hijos menores de 16 años,Pareja con dos hijos,9000 o más €
2024,18843,9322,932," € 211,720.42 ","Madrid, Comunidad de",No,Municipio de 100.000 habitantes o más,Una persona,Una persona de 65 o más años,Persona sola de 65 o más años,De 2500 a menos de 3000 €
2024,18844,9322,932," € 4,238.32 ",Castilla - La Mancha,No,Municipio con menos de 10.000 habitantes,Tres personas,Pareja con al menos un hijo de 16 o más años,Pareja con un hijo,De 1500 a menos de 2000 €
2024,18844,9450,945," € 343,760.54 ",Castilla - La Mancha,No,Municipio con menos de 10.000 habitantes,Tres personas,Pareja con al menos un hijo de 16 o más años,Pareja con un hijo,De 1500 a menos de 2000 €
2024,18845,9321,932, € 58.60 ,Castilla y León,No,Municipio con menos de 10.000 habitantes,Tres personas,Pareja con al menos un hijo de 16 o más años,Pareja con un hijo,De 1500 a menos de 2000 €
2024,18845,9322,932," € 16,274.91 ",Castilla y León,No,Municipio con menos de 10.000 habitantes,Tres personas,Pareja con al menos un hijo de 16 o más años,Pareja con un hijo,De 1500 a menos de 2000 €
2024,18846,9322,932," € 544,816.67 ",Andalucía,No,Municipio con menos de 10.000 habitantes,Tres personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 2000 a menos de 2500 €
2024,18848,9322,932," € 7,633.13 ",Castilla - La Mancha,Sí,Municipio con 50.000 o más y menos 100.000 habitantes,Una persona,Una persona de 30 a 64 años,Persona sola de menos de 65 años,De 1000 a menos de 1500 €
2024,18850,9321,932, € 0.32 ,Castilla y León,No,Municipio con menos de 10.000 habitantes,Dos personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 500 a menos de 1000 €
2024,18850,9322,932, € 246.19 ,Castilla y León,No,Municipio con menos de 10.000 habitantes,Dos personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 500 a menos de 1000 €
2024,18851,9321,932, € 45.54 ,Cataluña,No,Municipio de 100.000 habitantes o más,Tres personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 500 a menos de 1000 €
2024,18851,9322,932, € 157.00 ,Cataluña,No,Municipio de 100.000 habitantes o más,Tres personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 500 a menos de 1000 €
2024,18852,9322,932, € 244.64 ,Castilla y León,No,Municipio con menos de 10.000 habitantes,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 1500 a menos de 2000 €
2024,18855,9322,932," € 32,002.87 ",Aragón,Sí,Municipio de 100.000 habitantes o más,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 3000 a menos de 5000 €
2024,18855,9450,945," € 4,211.14 ",Aragón,Sí,Municipio de 100.000 habitantes o más,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 3000 a menos de 5000 €
2024,18857,9322,932," € 8,755.16 ",Cataluña,No,Municipio con 10.000 o más y menos de 20.000 habitantes,Dos personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 1500 a menos de 2000 €
2024,18859,9321,932, € 3.71 ,"Murcia, Región de",No,Municipio con 20.000 o más y menos de 50.000 habitantes,Seis o más personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 1500 a menos de 2000 €
2024,18859,9322,932, € 893.03 ,"Murcia, Región de",No,Municipio con 20.000 o más y menos de 50.000 habitantes,Seis o más personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 1500 a menos de 2000 €
2024,18863,9322,932," € 288,630.85 ","Balears, Illes",Sí,Municipio de 100.000 habitantes o más,Tres personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 1500 a menos de 2000 €
2024,18863,9450,945," € 440,473.05 ","Balears, Illes",Sí,Municipio de 100.000 habitantes o más,Tres personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 1500 a menos de 2000 €
2024,18865,9322,932," € 22,662.16 ",Cantabria,No,Municipio con 10.000 o más y menos de 20.000 habitantes,Una persona,Una persona de 65 o más años,Persona sola de 65 o más años,De 500 a menos de 1000 €
2024,18866,9322,932," € 45,260.93 ",Comunitat Valenciana,No,Municipio con 50.000 o más y menos 100.000 habitantes,Dos personas,Pareja sin hijos teniendo al menos uno de los miembros 65 años o más,Pareja sin hijos,De 3000 a menos de 5000 €
2024,18867,9322,932," € 3,983.31 ",Andalucía,No,Municipio con 50.000 o más y menos 100.000 habitantes,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 2500 a menos de 3000 €
2024,18868,9322,932," € 148,265.34 ","Madrid, Comunidad de",Sí,Municipio de 100.000 habitantes o más,Dos personas,Otros Hogares,Otros tipos de hogares,De 2000 a menos de 2500 €
2024,18868,9450,945," € 9,631.21 ","Madrid, Comunidad de",Sí,Municipio de 100.000 habitantes o más,Dos personas,Otros Hogares,Otros tipos de hogares,De 2000 a menos de 2500 €
